"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","2020-08-21","3.3",,,"0.0","0.0","0.0","24.6","28.9","20.6","  190","  160",,"5.8","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-22","3.1",,,"0.0","0.0","0.0","25.8","28.9","23.3","  190","  180",,"5.8","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-23","3.1",,,"0.0","0.0","0.0","26.9","31.7","24.4","  220","  230",,"7.2","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-24","2.9",,,"1.3","0.0","0.0","27.4","31.7","24.4","  270","  290",,"8.9","13.9",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-25","3.8",,,"0.3","0.0","0.0","27.6","33.3","23.3","  270","  270",,"12.5","17.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-26","3.8",,,"0.0","0.0","0.0","26.3","31.1","21.7","  250","  310",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-27","4.7",,,"0.0","0.0","0.0","28.2","33.9","23.3","  230","  230",,"10.7","15.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-28","3.4",,,"37.1","0.0","0.0","28.9","33.9","22.2","  320","  310",,"14.8","19.2","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-29","3.7",,,"12.7","0.0","0.0","25.2","31.1","22.8","  220","  200",,"8.9","10.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-08-30","3.4",,,"0.0","0.0","0.0","25.2","28.3","18.9","  310","  320",,"8.9","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-31","2.3",,,"10.2","0.0","0.0","23.1","25.0","20.6","   50","  120",,"6.3","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-01","2.5",,,"2.8","0.0","0.0","22.7","27.8","20.0","  120","  140",,"5.4","7.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-02","3.8",,,"0.3","0.0","0.0","26.2","31.1","23.3","  200","  220",,"7.2","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-03","2.6",,,"9.7","0.0","0.0","28.0","32.8","23.9","  240","  240",,"9.4","13.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-09-04","3.5",,,"0.0","0.0","0.0","26.9","32.8","22.2","  330","  280",,"8.1","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-05","2.8",,,"0.0","0.0","0.0","23.5","27.8","17.2","  170","  320",,"5.4","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-06","2.7",,,"0.0","0.0","0.0","22.8","28.3","16.7","  190","  190",,"5.8","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-07","2.2",,,"0.0","0.0","0.0","23.1","28.3","18.3","  150","  160",,"5.4","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-08","1.8",,,"0.0","0.0","0.0","24.2","30.6","18.9","  110","  120",,"4.5","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-09","3.7",,,"16.3","0.0","0.0","24.4","26.1","22.8","   50","   50",,"8.1","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-10","2.6",,,"73.2","0.0","0.0","25.1","27.2","24.4","  350","  350",,"5.4","7.2","    1","    1","    1",,,,,,,,,,,,,,
"USW00013743","2020-09-11","4.0",,,"0.0","0.0","0.0","25.2","27.2","22.2","  340","   10",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-12","3.8",,,"0.0","0.0","0.0","22.6","23.9","18.9","   70","   90",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-13","2.5",,,"0.0","0.0","0.0","21.4","27.2","16.7","  180","  170",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-14","4.7",,,"0.0","0.0","0.0","23.9","26.1","18.3","  360","   10",,"9.8","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-15","3.2",,,"0.0","0.0","0.0","17.9","21.7","12.8","   10","   30",,"7.6","11.2",,,,,,,"    1",,,,,,,,,,
"USW00013743","2020-09-16","2.5",,,"0.0","0.0","0.0","17.7","22.8","12.8","  180","  170",,"5.4","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-17","0.9",,,"9.9","0.0","0.0","20.6","22.8","18.9","  170","  170",,"4.0","5.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-18","5.5",,,"1.8","0.0","0.0","20.8","24.4","15.0","   20","   30",,"10.3","13.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-19","4.7",,,"0.0","0.0","0.0","15.5","19.4","9.4","   10","   10",,"9.8","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-20","3.8",,,"0.0","0.0","0.0","14.4","20.6","7.8","   40","   60",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-21","3.2",,,"0.0","0.0","0.0","14.6","20.0","8.9","   50","   40",,"7.6","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-22","2.6",,,"0.0","0.0","0.0","15.1","22.8","8.9","  270","  290",,"7.2","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-23","2.8",,,"0.0","0.0","0.0","19.6","27.2","12.8","  260","  310",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-24","1.9",,,"0.0","0.0","0.0","19.5","23.3","16.1","  170","  170",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-25","2.6",,,"10.2","0.0","0.0","18.3","20.6","16.7","  160","  170",,"5.8","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-26","2.4",,,"7.4","0.0","0.0","19.1","22.2","16.7","   20","   30",,"4.5","5.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-27","1.7",,,"1.3","0.0","0.0","21.7","25.6","20.0","  180","  190",,"4.0","4.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-28","4.1",,,"0.3","0.0","0.0","22.2","27.2","19.4","  170","  180",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-09-29","5.3",,,"5.1","0.0","0.0","22.8","26.7","13.9","  330","  330",,"11.2","15.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-09-30","4.8",,,"2.5","0.0","0.0","16.9","21.7","12.8","  200","  180",,"7.6","11.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-01","2.8",,,"1.0","0.0","0.0","18.2","24.4","13.9","  360","  360",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-02","3.8",,,"1.8","0.0","0.0","16.6","20.6","12.2","  340","  320",,"7.6","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-03","3.0",,,"0.0","0.0","0.0","14.7","20.0","9.4","  320","  320",,"6.7","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-04","1.8",,,"0.0","0.0","0.0","14.8","21.1","8.9","  120","  110",,"4.5","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-05","3.6",,,"0.5","0.0","0.0","16.5","21.1","12.2","  320","  310",,"9.4","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-06","2.9",,,"0.0","0.0","0.0","15.8","22.2","9.4","  170","  200",,"6.7","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-07","3.9",,,"0.0","0.0","0.0","19.1","27.2","13.3","  240","  260",,"9.4","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-08","4.9",,,"0.0","0.0","0.0","19.2","21.7","12.8","  330","  340",,"9.8","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-09","3.1",,,"0.0","0.0","0.0","15.7","21.7","10.0","  210","  170",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-10","3.8",,,"0.0","0.0","0.0","18.0","23.3","15.6","  200","  190",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-11","2.5",,,"17.3","0.0","0.0","19.9","21.7","18.3","  100","  120",,"5.8","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-12","6.1",,,"21.8","0.0","0.0","17.4","18.9","14.4","   50","   30",,"10.3","13.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-13","4.3",,,"0.0","0.0","0.0","16.6","22.8","12.2","  320","  330",,"9.8","13.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-14","3.2",,,"0.0","0.0","0.0","16.0","23.9","9.4","  170","  210",,"6.3","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-15","5.1",,,"0.0","0.0","0.0","18.0","24.4","13.3","  210","  230",,"9.8","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-16","4.4",,,"4.1","0.0","0.0","16.4","19.4","11.7","  350","  360",,"8.9","11.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-17","2.9",,,"0.0","0.0","0.0","12.6","17.8","7.2","  350","  320",,"6.3","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-18","2.1",,,"0.0","0.0","0.0","12.8","18.9","7.2","  170","  180",,"6.7","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-19","2.5",,,"0.0","0.0","0.0","17.0","22.2","13.9","  190","  200",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-20","2.0",,,"0.0","0.0","0.0","18.1","24.4","15.0","  180","  180",,"5.4","7.2","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-10-21","2.1",,,"0.3","0.0","0.0","19.3","24.4","16.7","  170","  180",,"4.5","5.8","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-10-22","2.2",,,"0.0","0.0","0.0","20.4","26.7","15.6","  190","  190",,"3.6","4.5","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-10-23","3.0",,,"0.0","0.0","0.0","20.4","25.0","17.2","  170","  150",,"5.8","7.2","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-10-24","4.3",,,"0.0","0.0","0.0","19.4","25.6","13.9","  340","  340",,"8.1","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-10-25","5.0",,,"11.4","0.0","0.0","11.4","13.9","8.3","   50","   50",,"7.2","9.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-26","2.0",,,"0.0","0.0","0.0","11.5","16.7","8.9","  350","  340",,"6.3","7.2","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-10-27","1.9",,,"0.0","0.0","0.0","15.9","18.9","14.4","  190","  190",,"5.4","6.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-28","3.1",,,"0.0","0.0","0.0","18.2","21.7","16.7","  190","  190",,"6.7","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-29","4.7",,,"57.4","0.0","0.0","16.2","17.8","11.1","  320","  320",,"9.4","11.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-30","5.7",,,"7.9","0.0","0.0","10.9","12.8","8.9","  350","  360",,"9.8","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-10-31","3.6",,,"0.0","0.0","0.0","8.7","10.6","5.0","  360","  360",,"8.1","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-01","5.6",,,"13.2","0.0","0.0","10.8","15.0","5.6","  320","  320",,"15.7","21.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-02","6.8",,,"0.0","0.0","0.0","7.4","10.0","3.9","  310","  320",,"15.7","21.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-03","3.8",,,"0.0","0.0","0.0","10.2","18.9","3.9","  310","  300",,"9.8","15.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-04","2.5",,,"0.0","0.0","0.0","11.2","19.4","5.6","  180","  180",,"5.8","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-05","2.1",,,"0.0","0.0","0.0","13.2","20.6","8.3","  160","  170",,"5.8","7.2","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-11-06","1.7",,,"0.0","0.0","0.0","13.9","21.1","9.4","  180","  180",,"4.5","6.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-07","1.4",,,"0.0","0.0","0.0","14.2","23.3","8.3","  190","  180",,"3.6","4.5","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-11-08","0.9",,,"0.0","0.0","0.0","15.2","23.3","9.4","  160","  160",,"4.5","5.4","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-11-09","2.2",,,"0.0","0.0","0.0","16.3","23.9","11.1","  190","  170",,"4.0","5.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-10","2.9",,,"0.0","0.0","0.0","17.1","24.4","12.2","  170","  180",,"6.3","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-11","3.7",,,"51.3","0.0","0.0","18.4","21.1","16.1","  180","  170",,"5.8","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-12","4.7",,,"22.6","0.0","0.0","17.1","20.0","10.6","  360","   10",,"9.8","12.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-13","2.8",,,"0.0","0.0","0.0","11.9","16.7","9.4","  340","  330",,"7.2","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-14","2.6",,,"0.0","0.0","0.0","11.6","16.1","5.6","  340","  360",,"5.8","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-15","5.1",,,"6.6","0.0","0.0","13.4","21.7","8.9","  300","  320",,"13.4","18.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-16","4.9",,,"0.0","0.0","0.0","13.8","16.7","9.4","  300","  250",,"9.8","14.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-17","5.8",,,"0.0","0.0","0.0","9.4","13.9","3.3","  320","  340",,"13.0","20.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-18","4.9",,,"0.0","0.0","0.0","4.7","7.2","1.7","  340","  310",,"10.3","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-19","4.4",,,"0.0","0.0","0.0","4.9","11.7","0.0","  200","  190",,"9.4","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-20","3.1",,,"0.0","0.0","0.0","10.5","17.8","5.6","  170","  180",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-21","1.0",,,"0.0","0.0","0.0","11.8","17.8","7.2","   50","   80",,"4.0","4.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-22","3.4",,,"0.0","0.0","0.0","13.1","15.0","10.6","   60","   40",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-23","6.7",,,"0.5","0.0","0.0","12.0","15.0","7.2","  320","  290",,"13.9","21.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-24","2.8",,,"0.0","0.0","0.0","7.8","11.1","3.3","  160","  290",,"6.3","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-25","4.1",,,"0.3","0.0","0.0","9.5","13.9","6.7","  210","  190",,"8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-26","2.8",,,"0.8","0.0","0.0","14.7","19.4","10.6","  210","  200",,"7.2","10.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-11-27","1.1",,,"0.0","0.0","0.0","13.4","16.1","10.6","  330","  330",,"3.1","4.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-28","2.7",,,"0.0","0.0","0.0","12.3","16.1","7.8","  300","  290",,"9.4","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-29","2.1",,,"0.0","0.0","0.0","8.9","14.4","2.8","  190","  210",,"5.4","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-11-30","3.6",,,"60.7","0.0","0.0","13.5","18.3","8.9","  210","  220",,"9.4","13.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-12-01","4.8",,,"0.5","0.0","0.0","8.4","9.4","4.4","  260","  260",,"10.3","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-02","4.7",,,"0.0","0.0","0.0","5.7","10.0","2.2","  290","  290",,"10.7","17.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-03","1.8",,,"0.0","0.0","0.0","5.8","12.2","-0.5","  210","  170",,"6.3","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-04","2.9",,,"10.7","0.0","0.0","9.7","11.7","8.3","  200","  200",,"6.7","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-05","7.0",,,"20.8","0.0","0.0","8.4","9.4","6.1","  330","  330",,"13.4","18.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-06","5.7",,,"0.0","0.0","0.0","5.9","8.9","1.1","  340","  340",,"11.2","21.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-07","3.7",,,"0.0","0.0","0.0","2.4","5.6","0.0","  310","  310",,"7.6","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-08","6.0",,,"0.0","0.0","0.0","3.4","8.3","0.6","  320","  290",,"10.3","15.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-09","2.3",,,"0.0","0.0","0.0","2.6","7.2","-1.0","  200","  290",,"5.8","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-10","1.2",,,"0.0","0.0","0.0","4.3","10.6","0.0","  170","  170",,"5.4","5.8","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-12-11","2.6",,,"0.0","0.0","0.0","7.6","16.1","1.7","  200","  180",,"7.2","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-12","3.4",,,"0.0","0.0","0.0","9.6","17.2","4.4","  200","  190",,"8.1","11.2","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-12-13","4.0",,,"0.0","0.0","0.0","12.8","18.9","6.7","   10","   10",,"7.2","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-14","4.8",,,"26.9","0.0","0.0","6.7","7.8","2.8","  340","  330",,"10.3","13.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-15","3.4",,,"0.0","0.0","0.0","3.2","6.1","0.0","  330","  340",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-16","6.4",,,"28.2","0.0","0.0","0.9","2.8","0.0","   10","  300",,"11.2","14.8","    1",,,"    1",,,,,,,,,,,,,
"USW00013743","2020-12-17","4.5",,,"0.3","0.0","0.0","1.1","5.0","-2.1","  330","  310",,"10.3","14.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-18","3.1",,,"0.0","0.0","0.0","1.8","3.9","-1.6","   20","   10",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-19","2.2",,,"0.0","0.0","0.0","0.4","2.8","-2.1","   50","   40",,"4.5","5.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-20","3.0",,,"0.0","0.0","0.0","3.7","6.7","1.7","  170","  160",,"8.9","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-21","2.6",,,"0.8","0.0","0.0","5.3","7.8","4.4","  180","  170",,"5.4","6.3","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-12-22","5.0",,,"0.3","0.0","0.0","7.1","10.6","3.9","  290","  300",,"13.9","19.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-23","2.9",,,"0.0","0.0","0.0","4.9","8.9","0.0","  170","  170",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-24","4.4",,,"33.0","0.0","0.0","9.7","16.7","5.6","  250","  250",,"11.2","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-25","5.8",,,"4.6","0.0","0.0","5.9","13.9","-4.3","  320","  330",,"11.2","15.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-12-26","4.0",,,"0.0","0.0","0.0","-2.1","2.8","-4.9","  260","  250",,"7.2","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-27","2.6",,,"0.0","0.0","0.0","0.8","6.1","-3.2","  180","  170",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-28","4.1",,,"0.0","0.0","0.0","5.2","11.1","1.7","  330","  340",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-29","5.0",,,"0.0","0.0","0.0","5.1","6.1","0.0","  330","  330",,"12.5","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-30","4.7",,,"0.0","0.0","0.0","2.6","7.8","-0.5","  200","  200",,"9.8","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-12-31","5.1",,,"0.0","0.0","0.0","8.9","12.8","5.0","  200","  170",,"9.4","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-01","3.8",,,"20.6","0.0","0.0","3.7","5.0","2.2","  110","  100",,"8.9","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-02","3.4",,,"0.0","0.0","0.0","6.2","14.4","2.8","  330","  330",,"8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-03","3.3",,,"7.1","0.0","0.0","5.6","6.7","2.8","  340","  340",,"6.3","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-04","2.5",,,"0.0","0.0","0.0","4.5","8.3","1.1","   20","   20",,"5.8","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-05","2.9",,,"0.8","0.0","0.0","5.3","6.1","3.9","  320","  310",,"6.7","8.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-06","5.8",,,"0.0","0.0","0.0","4.8","6.7","2.8","  330","  330",,"10.7","14.8",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-07","4.7",,,"0.0","0.0","0.0","4.4","8.9","0.6","  320","  330",,"9.8","14.3",,,,,,,"    1",,,,,,,,,,
"USW00013743","2021-01-08","3.8",,,"0.0","0.0","0.0","2.6","3.9","0.6","  340","   30",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-09","6.8",,,"0.0","0.0","0.0","2.9","8.9","0.0","  350","  350",,"11.2","15.2",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-10","3.1",,,"0.0","0.0","0.0","5.2","10.0","1.1","  320","  330",,"7.2","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-11","1.5",,,"0.0","0.0","0.0","2.8","6.7","-1.6","  170","  190",,"4.0","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-12","1.5",,,"0.0","0.0","0.0","3.1","9.4","-1.6","  330","  320",,"4.5","6.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-13","1.4",,,"0.0","0.0","0.0","3.8","10.6","-2.1","  180","  180",,"4.5","5.4",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-14","0.9",,,"0.0","0.0","0.0","5.3","13.3","-0.5","  330","  340",,"7.2","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-15","3.1",,,"4.3","0.0","0.0","5.9","11.7","0.6","  110","   90",,"8.1","12.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2021-01-16","4.3",,,"0.0","0.0","0.0","6.7","9.4","1.1","  260","  250",,"9.4","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-17","4.2",,,"0.0","0.0","0.0","4.4","9.4","0.6","  240","  200",,"8.1","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-18","3.8",,,"0.0","0.0","0.0","4.8","8.9","1.1","  280","  280",,"10.3","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-19","3.6",,,"0.0","0.0","0.0","5.1","11.7","0.6","  250","  290",,"9.8","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-20","4.9",,,"0.0","0.0","0.0","4.7","7.8","-0.5","  290","  320",,"13.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-21","3.1",,,"0.0","0.0","0.0","3.3","12.8","-2.7","  250","  270",,"7.6","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-22","4.7",,,"0.0","0.0","0.0","5.8","11.1","0.6","  320","  310",,"9.8","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-23","7.1",,,"0.0","0.0","0.0","2.0","3.9","-3.2","  340","  330",,"12.5","16.5",,,,,,,"    1",,,,,,,,,,
"USW00013743","2021-01-24","2.8",,,"0.0","0.0","0.0","-1.1","3.3","-3.8","  320","  330",,"7.2","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-25","2.9",,,"4.6","8.0","0.0","2.7","3.9","0.0","   50","   50",,"5.8","6.7","    1",,,,,"    1",,,,,,,,,,,
"USW00013743","2021-01-26","2.0",,,"1.8","0.0","0.0","1.1","3.3","0.0","   50","   50",,"5.8","6.7","    1",,,,,"    1",,,,,,,,,,,
"USW00013743","2021-01-27","4.4",,,"0.0","0.0","0.0","4.1","7.2","2.2","   10","  330",,"9.4","13.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-01-28","9.2",,,"0.0","0.0","0.0","1.4","2.8","-2.7","  330","  340",,"14.3","19.7",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-29","7.3",,,"0.0","0.0","0.0","-1.8","0.6","-4.3","  350","  340",,"13.4","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-30","3.0",,,"0.0","0.0","0.0","-0.7","4.4","-4.3","  320","  280",,"6.7","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2021-01-31","4.0",,,"9.9","58.0","0.0","0.1","1.1","-1.0","   30","   20",,"8.9","11.2","    1","    1",,"    1",,"    1",,,,,,,,,,,
"USW00013743","2021-02-01","7.0",,,"3.6","5.0","50.0","-0.4","1.1","-1.6","  340","  320",,"10.3","15.7","    1",,,"    1",,"    1",,,,,,,,,,,
"USW00013743","2021-02-02","7.5",,,"1.0","18.0","50.0","1.2","2.8","0.0","  330","  330",,"13.4","20.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-02-03","6.8",,,"0.0","0.0","30.0","2.1","6.1","0.0","  320","  300",,"11.2","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-04","3.2",,,"0.0","0.0","0.0","3.4","10.0","-0.5","  310","  320",,"7.6","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-05","5.3",,,"1.8","0.0","0.0","7.3","13.9","2.2","  330","  310",,"10.3","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-06","3.4",,,"0.0","0.0","0.0","5.8","11.7","0.6","  250","  250",,"9.4","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-07","4.2",,,"12.4","8.0","0.0","4.6","6.7","-2.1","  330","  290",,"9.4","13.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2021-02-08","3.6",,,"0.0","0.0","0.0","-0.3","3.9","-3.8","   20","   10",,"8.1","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-09","3.0",,,"0.0","0.0","0.0","3.0","10.6","-0.5","  360","  350",,"7.6","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2021-02-10","2.7",,,"5.8","15.0","0.0","3.6","6.7","1.1","  360","  360",,"5.8","7.6","    1",,,"    1",,,,,,,,,,,,,
